Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
MNIST,32,cpu,1,39.111751079559326,0.0012385445135673,6.811994824620195e-05,98.45,0.0010065852608231,0.0001051894104655,0.0001267698422786
MNIST,32,cpu,1,39.40464210510254,0.0012475969386933,6.86178316281332e-05,98.48,0.0010168612912661,0.0001030181076852,0.0001277175397419
MNIST,32,cpu,1,41.2188892364502,0.0012978053860041,7.137929623022557e-05,98.53,0.0010596777171859,0.0001045308505239,0.0001335968182942
MNIST,32,cpu,1,39.21999311447144,0.0012325920067707,6.779256037239171e-05,98.52,0.0010061988921806,9.927487159252168e-05,0.0001271182429975
MNIST,32,cpu,1,38.850900173187256,0.0012327977699291,6.780387734610186e-05,98.52,0.0010001047123053,0.0001067713279077,0.000125921729716
MNIST,32,cpu,1,39.05239176750183,0.0012343732050908,6.789052627999521e-05,98.47,0.0010056914537191,0.0001021066897498,0.0001265750616218
MNIST,32,cpu,1,38.84967422485352,0.0012306720729427,6.768696401184927e-05,98.6,0.0010010637252947,0.0001036904252057,0.0001259179224421
MNIST,32,cpu,1,38.72958040237427,0.0012265233684997,6.74587852674884e-05,98.66,0.0009984573929319,0.0001023746828995,0.0001256912926682
MNIST,32,cpu,1,39.21327543258667,0.001236020628381,6.798113456095523e-05,98.42,0.001008593195485,0.0001003301534732,0.0001270972794227
MNIST,32,cpu,1,41.05325746536255,0.0012945765524592,7.120171038525633e-05,98.6,0.0010542201836532,0.0001072955616633,0.0001330608071426
MNIST,32,cpu,1,39.78735399246216,0.0012557357401127,6.906546570620045e-05,98.52,0.0010226614692396,0.0001041170767307,0.0001289571941423
MNIST,32,cpu,1,40.31645655632019,0.0012710709711175,6.990890341146285e-05,98.63,0.0010362637401214,0.0001041341108055,0.0001306731201904
MNIST,32,cpu,1,39.010807514190674,0.0012370463384509,6.803754861480182e-05,98.53,0.0010098179145203,0.0001007874962687,0.0001264409276618
MNIST,32,cpu,1,40.534605264663696,0.0012729765444797,7.001370994638469e-05,98.57,0.0010377454849179,0.0001038520837771,0.0001313789757845
